onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
32.378	0.0	dative 1-3	1	32378	real	real	fake	fake	2261
70.484	0.0	dative 1-3	1	70484	real	real	fake	fake	2179
109.148	0.0	genitive 2-2	2	109148	fake	fake	real	real	2248
145.935	0.0	dative 1-3	1	145935	fake	fake	real	real	2261
183.154	0.0	genitive 2-2	2	183154	real	real	fake	fake	2258
219.886	0.0	genitive 2-2	2	219886	real	fake	fake	fake	2183
256.81	0.0	dative 1-3	1	256810	real	real	fake	fake	2027
294.115	0.0	dative 1-3	1	294115	real	fake	real	real	2019
331.437	0.0	genitive 2-2	2	331437	fake	fake	real	real	2277
369.378	0.0	dative 1-3	1	369378	real	real	fake	fake	2076
407.992	0.0	genitive 2-2	2	407992	fake	fake	real	real	2197
