onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
15.129	0.0	dative 1-3	1	15129	real	fake	fake	fake	2217
57.967	0.0	dative 1-3	1	57967	fake	real	real	real	1909
94.028	0.0	dative 1-3	1	94028	fake	real	fake	real	2173
132.168	0.0	genitive 2-2	2	132168	fake	fake	fake	real	2193
169.363	0.0	genitive 2-2	2	169363	fake	fake	real	real	2129
206.394	0.0	genitive 2-2	2	206394	real	fake	fake	fake	2233
242.332	0.0	dative 1-3	1	242332	fake	real	fake	fake	2117
283.779	0.0	genitive 2-2	2	283779	real	fake	fake	fake	2268
325.378	0.0	dative 1-3	1	325378	fake	real	fake	fake	2221
363.033	0.0	genitive 2-2	2	363033	real	fake	fake	real	2272
401.505	0.0	genitive 2-2	2	401505	real	real	real	fake	2029
437.211	0.0	dative 1-3	1	437211	fake	fake	real	fake	2267
489.047	0.0	dative 1-3	1	489047	real	real	fake	real	2147
524.758	0.0	dative 1-3	1	524758	fake	real	real	real	2272
560.697	0.0	genitive 2-2	2	560697	real	fake	fake	real	2227
599.326	0.0	genitive 2-2	2	599326	real	fake	real	real	2254
634.64	0.0	genitive 2-2	2	634640	fake	fake	real	real	1949
672.927	0.0	dative 1-3	1	672927	real	fake	fake	fake	2225
712.276	0.0	dative 1-3	1	712276	real	fake	fake	fake	2139
754.59	0.0	dative 1-3	1	754590	real	real	real	fake	2232
791.394	0.0	dative 1-3	1	791394	real	real	fake	fake	1974
828.104	0.0	genitive 2-2	2	828104	real	fake	fake	real	2137
865.116	0.0	genitive 2-2	2	865116	fake	real	real	fake	2241
900.488	0.0	genitive 2-2	2	900488	real	real	real	fake	2118
