onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
9.575999999999999	0.0	genitive 2-2	2	9453	real	real	real	real	1922
44.99100000000001	0.0	dative 1-3	1	44873	fake	fake	fake	fake	2181
81.993	0.0	dative 1-3	1	81878	real	fake	fake	fake	2272
119.59000000000002	0.0	genitive 2-2	2	119467	fake	fake	real	fake	2131
156.43699999999998	0.0	genitive 2-2	2	156324	real	real	fake	real	1974
192.409	0.0	dative 1-3	1	192296	fake	fake	real	fake	2171
228.172	0.0	genitive 2-2	2	228058	real	real	fake	fake	2272
265.07199999999995	0.0	genitive 2-2	2	264963	fake	fake	real	real	1894
301.375	0.0	genitive 2-2	2	301251	fake	real	real	fake	2101
337.924	0.0	dative 1-3	1	337806	fake	real	real	real	2118
374.56199999999995	0.0	dative 1-3	1	374437	real	real	fake	real	2262
411.31899999999996	0.0	dative 1-3	1	411210	real	fake	fake	fake	2224
481.79900000000004	0.0	dative 1-3	1	481688	real	real	real	fake	2199
517.197	0.0	genitive 2-2	2	517082	real	fake	fake	fake	2252
552.611	0.0	genitive 2-2	2	552496	fake	real	fake	real	2280
587.904	0.0	dative 1-3	1	587790	fake	fake	real	real	2112
623.999	0.0	genitive 2-2	2	623878	fake	fake	fake	fake	2226
660.827	0.0	dative 1-3	1	660701	real	real	fake	fake	2235
702.263	0.0	dative 1-3	1	702158	fake	fake	real	real	2058
737.627	0.0	genitive 2-2	2	737504	real	real	real	real	2209
773.058	0.0	dative 1-3	1	772933	real	fake	fake	fake	2202
815.4540000000001	0.0	genitive 2-2	2	815338	real	real	fake	fake	2100
852.439	0.0	dative 1-3	1	852327	fake	fake	fake	fake	2231
889.407	0.0	genitive 2-2	2	889288	fake	fake	fake	fake	2114
