onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
14.921	0.0	dative 1-3	201	12909	real	real	fake	real	1896
55.13600000000001	0.0	genitive 2-2	202	52755	fake	real	real	fake	2263
102.56700000000001	0.0	dative 1-3	201	100178	real	fake	fake	fake	2271
149.33600000000004	0.0	dative 1-3	201	147097	fake	real	fake	real	2123
186.24099999999999	0.0	genitive 2-2	202	183969	fake	real	real	fake	2147
222.781	0.0	genitive 2-2	202	220391	real	real	fake	fake	2276
258.679	0.0	genitive 2-2	202	256296	real	real	real	real	2272
295.74	0.0	dative 1-3	201	293365	real	real	real	real	2260
331.54	0.0	genitive 2-2	202	329171	fake	fake	real	real	2262
370.841	0.0	dative 1-3	201	368627	fake	fake	real	real	2099
406.40599999999995	0.0	genitive 2-2	202	404065	real	real	real	fake	2214
444.231	0.0	dative 1-3	201	441972	real	real	real	real	2146
531.395	0.0	genitive 2-2	202	529024	real	real	real	real	2249
570.165	0.0	genitive 2-2	202	567782	fake	real	fake	fake	2269
605.6539999999998	0.0	dative 1-3	201	603252	fake	fake	real	fake	2275
643.3939999999999	0.0	genitive 2-2	202	641043	fake	real	fake	real	2227
679.3390000000002	0.0	dative 1-3	201	676996	real	real	fake	fake	2234
715.4739999999999	0.0	dative 1-3	201	713193	fake	fake	real	fake	2169
751.9370000000002	0.0	genitive 2-2	202	749763	real	fake	real	real	2065
794.9929999999999	0.0	dative 1-3	201	792723	fake	fake	real	real	2149
831.921	0.0	dative 1-3	201	829711	fake	real	real	fake	2091
867.5969999999999	0.0	dative 1-3	201	865257	real	real	real	fake	2213
903.7010000000001	0.0	genitive 2-2	202	901487	fake	fake	real	fake	2100
940.624	0.0	genitive 2-2	202	938244	fake	fake	real	real	2264
