onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
14.263	0.0	dative 1-3	1	14263	real	fake	fake	fake	2276
54.173	0.0	genitive 2-2	2	54173	real	real	fake	fake	2239
99.632	0.0	genitive 2-2	2	99632	fake	fake	fake	real	2247
137.855	0.0	dative 1-3	1	137855	real	real	fake	real	2278
174.911	0.0	genitive 2-2	2	174911	fake	fake	fake	real	1962
214.239	0.0	dative 1-3	1	214239	real	real	fake	real	2248
250.66	0.0	dative 1-3	1	250660	real	fake	fake	fake	2171
289.418	0.0	genitive 2-2	2	289418	fake	fake	real	fake	2272
326.106	0.0	dative 1-3	1	326106	fake	real	real	fake	2223
367.937	0.0	dative 1-3	1	367937	fake	fake	real	real	2272
411.363	0.0	genitive 2-2	2	411363	real	real	fake	fake	2215
452.696	0.0	genitive 2-2	2	452696	fake	real	real	fake	2267
519.303	0.0	genitive 2-2	2	519303	real	fake	real	real	2219
556.951	0.0	dative 1-3	1	556951	fake	fake	real	real	2199
607.654	0.0	genitive 2-2	2	607654	real	real	fake	real	2161
645.443	0.0	dative 1-3	1	645443	real	fake	fake	fake	1945
683.274	0.0	dative 1-3	1	683274	real	fake	fake	fake	2280
725.732	0.0	genitive 2-2	2	725732	real	real	real	real	2251
764.579	0.0	genitive 2-2	2	764579	real	real	fake	real	1969
800.936	0.0	genitive 2-2	2	800936	fake	fake	real	real	2221
838.541	0.0	dative 1-3	1	838541	real	real	fake	real	1993
875.463	0.0	dative 1-3	1	875463	fake	fake	fake	real	2218
914.329	0.0	dative 1-3	1	914329	fake	fake	real	real	1946
952.066	0.0	genitive 2-2	2	952066	fake	fake	real	fake	2214
