onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
28.305999999999997	0.0	genitive 2-2	2	28192	real	real	real	fake	1000
60.525	0.0	dative 1-3	1	60412	fake	fake	fake	fake	1000
94.247	0.0	genitive 2-2	2	94131	fake	fake	real	fake	1000
130.098	0.0	dative 1-3	1	129984	real	fake	real	fake	1000
164.291	0.0	dative 1-3	1	164171	real	fake	fake	fake	1000
207.141	0.0	genitive 2-2	2	207023	fake	fake	real	fake	1000
244.47099999999998	0.0	dative 1-3	1	244353	real	fake	fake	fake	1000
278.075	0.0	dative 1-3	1	277955	fake	real	fake	fake	1000
312.74	0.0	genitive 2-2	2	312615	fake	fake	real	real	1000
349.376	0.0	genitive 2-2	2	349270	fake	fake	real	fake	1000
383.15	0.0	dative 1-3	1	383025	real	fake	real	real	1000
416.279	0.0	genitive 2-2	2	416161	real	fake	real	fake	1000
479.04499999999996	0.0	genitive 2-2	2	478927	real	fake	fake	fake	1000
515.908	0.0	genitive 2-2	2	515783	fake	fake	real	fake	1000
549.49	0.0	dative 1-3	1	549370	real	real	fake	fake	1000
583.683	0.0	dative 1-3	1	583557	fake	fake	real	real	1000
616.985	0.0	genitive 2-2	2	616861	real	real	fake	fake	1000
650.777	0.0	dative 1-3	1	650664	real	real	fake	real	1000
685.4760000000001	0.0	genitive 2-2	2	685351	fake	fake	real	real	1000
720.7339999999999	0.0	genitive 2-2	2	720622	fake	real	real	fake	1000
754.682	0.0	dative 1-3	1	754568	fake	fake	fake	fake	1000
793.275	0.0	dative 1-3	1	793147	real	fake	real	fake	1000
829.2479999999999	0.0	genitive 2-2	2	829134	real	real	fake	fake	1000
863.632	0.0	dative 1-3	1	863505	real	real	real	fake	1000
