onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
36.471	0.0	genitive 2-2	2	36471	real	fake	fake	fake	2207
73.958	0.0	genitive 2-2	2	73958	fake	fake	real	real	2183
109.13	0.0	dative 1-3	1	109130	real	real	fake	fake	2255
145.602	0.0	genitive 2-2	2	145602	real	real	fake	real	2272
183.322	0.0	dative 1-3	1	183322	fake	fake	real	real	2154
219.077	0.0	dative 1-3	1	219077	fake	fake	fake	real	2271
255.449	0.0	genitive 2-2	2	255449	fake	fake	real	real	1983
291.42	0.0	dative 1-3	1	291420	fake	fake	real	real	2173
328.275	0.0	genitive 2-2	2	328275	fake	fake	fake	real	2097
364.396	0.0	dative 1-3	1	364396	fake	fake	fake	real	2258
400.501	0.0	dative 1-3	1	400501	real	fake	fake	fake	2267
438.022	0.0	genitive 2-2	2	438022	fake	fake	fake	real	2200
532.291	0.0	dative 1-3	1	532291	fake	fake	real	real	2262
568.396	0.0	genitive 2-2	2	568396	fake	fake	fake	fake	2233
606.833	0.0	genitive 2-2	2	606833	real	real	real	real	2122
644.821	0.0	dative 1-3	1	644821	fake	real	fake	real	2207
683.625	0.0	dative 1-3	1	683625	real	real	real	fake	2234
719.946	0.0	genitive 2-2	2	719946	real	real	fake	fake	2237
756.201	0.0	genitive 2-2	2	756201	fake	real	real	fake	2267
794.572	0.0	dative 1-3	1	794572	real	real	real	real	2246
830.126	0.0	dative 1-3	1	830126	fake	fake	real	real	2242
867.231	0.0	genitive 2-2	2	867231	real	real	real	fake	1930
905.952	0.0	dative 1-3	1	905952	fake	fake	real	real	2240
943.506	0.0	genitive 2-2	2	943506	real	real	fake	fake	2083
