onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
30.215	0.0	genitive 2-2	2	30111	fake	real	fake	fake	2254
79.17399999999999	0.0	genitive 2-2	2	79064	real	fake	fake	real	2023
125.11399999999999	0.0	dative 1-3	1	124998	real	real	fake	real	2263
169.919	0.0	genitive 2-2	2	169798	fake	fake	real	real	2085
211.30300000000003	0.0	dative 1-3	1	211184	fake	fake	real	real	2194
250.367	0.0	dative 1-3	1	250253	real	real	real	fake	2233
293.16400000000004	0.0	genitive 2-2	2	293054	fake	fake	fake	fake	2102
339.836	0.0	dative 1-3	1	339721	fake	fake	real	real	2226
380.784	0.0	genitive 2-2	2	380673	real	real	fake	fake	1990
419.445	0.0	dative 1-3	1	419326	fake	fake	fake	real	2248
458.002	0.0	genitive 2-2	2	457879	fake	real	real	real	2274
497.78000000000003	0.0	dative 1-3	1	497665	real	fake	fake	fake	2264
547.508	0.0	dative 1-3	1	547398	fake	fake	real	real	2162
586.762	0.0	dative 1-3	1	586650	real	fake	fake	real	2272
625.4760000000001	0.0	genitive 2-2	2	625353	fake	fake	real	real	2279
664.905	0.0	dative 1-3	1	664789	real	fake	fake	fake	2176
704.299	0.0	genitive 2-2	2	704174	real	real	fake	fake	2219
742.926	0.0	genitive 2-2	2	742811	fake	fake	real	real	2250
782.058	0.0	genitive 2-2	2	781947	fake	real	real	real	2002
824.3670000000001	0.0	dative 1-3	1	824248	real	real	fake	fake	2198
862.0509999999999	0.0	genitive 2-2	2	861935	real	real	real	fake	2234
898.6709999999999	0.0	genitive 2-2	2	898555	fake	fake	real	real	2256
935.2370000000001	0.0	dative 1-3	1	935126	real	fake	real	fake	2227
974.754	0.0	dative 1-3	1	974645	fake	fake	fake	real	2263
