onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
23.019000000000002	0.0	genitive 2-2	202	20639	fake	fake	fake	real	2254
65.11500000000001	0.0	genitive 2-2	202	62968	real	real	fake	fake	2023
104.22500000000001	0.0	dative 1-3	201	101848	real	fake	fake	real	2263
142.08	0.0	genitive 2-2	202	139868	fake	fake	real	real	2085
180.65800000000002	0.0	dative 1-3	201	178350	fake	fake	real	fake	2194
218.433	0.0	dative 1-3	201	216087	real	real	real	fake	2233
257.557	0.0	genitive 2-2	202	255335	fake	fake	fake	real	2102
295.644	0.0	dative 1-3	201	293306	fake	fake	real	real	2226
332.42900000000003	0.0	genitive 2-2	202	330311	real	real	fake	real	1990
369.113	0.0	dative 1-3	201	366749	fake	real	fake	real	2248
407.12	0.0	genitive 2-2	202	404737	fake	fake	real	real	2274
444.601	0.0	dative 1-3	201	442227	real	fake	fake	real	2264
520.3900000000002	0.0	dative 1-3	201	518113	fake	fake	real	real	2162
557.0840000000001	0.0	dative 1-3	201	554701	real	fake	fake	real	2272
594.932	0.0	genitive 2-2	202	592540	fake	fake	real	real	2279
632.7570000000001	0.0	dative 1-3	201	630460	real	fake	fake	real	2176
669.5760000000002	0.0	genitive 2-2	202	667241	real	fake	fake	fake	2219
705.9820000000002	0.0	genitive 2-2	202	703613	fake	fake	real	real	2250
745.9130000000001	0.0	genitive 2-2	202	743791	fake	real	real	real	2002
783.636	0.0	dative 1-3	201	781329	real	real	fake	fake	2198
823.5380000000002	0.0	genitive 2-2	202	821176	real	real	real	real	2234
866.183	0.0	genitive 2-2	202	863817	fake	fake	real	fake	2256
904.204	0.0	dative 1-3	201	901855	real	real	real	fake	2227
949.238	0.0	dative 1-3	201	946854	fake	real	fake	real	2263
