onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
17.930999999999997	0.0	dative 1-3	1	17816	real	real	fake	fake	2123
57.395	0.0	dative 1-3	1	57280	fake	real	real	real	2189
97.29599999999999	0.0	genitive 2-2	2	97178	real	real	fake	fake	1877
134.212	0.0	dative 1-3	1	134083	fake	real	real	real	2264
169.88899999999998	0.0	genitive 2-2	2	169771	real	real	real	fake	2120
205.68699999999998	0.0	genitive 2-2	2	205566	real	fake	fake	real	2216
241.136	0.0	genitive 2-2	2	241030	real	real	fake	fake	2262
278.383	0.0	genitive 2-2	2	278268	real	real	fake	real	2260
313.798	0.0	genitive 2-2	2	313683	fake	fake	fake	real	2276
349.021	0.0	dative 1-3	1	348902	real	real	real	real	2238
387.036	0.0	dative 1-3	1	386925	real	fake	real	fake	2179
428.682	0.0	dative 1-3	1	428565	fake	real	fake	real	2159
529.882	0.0	dative 1-3	1	529756	fake	real	fake	real	2179
564.651	0.0	genitive 2-2	2	564544	real	real	real	real	1985
602.229	0.0	dative 1-3	1	602108	real	real	fake	fake	2205
638.2900000000001	0.0	genitive 2-2	2	638181	fake	real	fake	real	2052
675.939	0.0	genitive 2-2	2	675819	fake	real	real	real	1983
711.3889999999999	0.0	dative 1-3	1	711274	real	real	real	real	2271
748.583	0.0	genitive 2-2	2	748471	fake	real	real	real	2240
785.063	0.0	dative 1-3	1	784946	fake	fake	real	real	2242
820.111	0.0	genitive 2-2	2	819982	real	real	fake	fake	2145
856.835	0.0	dative 1-3	1	856730	real	real	fake	real	2195
925.9879999999999	0.0	genitive 2-2	2	925862	real	real	fake	fake	2170
963.97	0.0	dative 1-3	1	963852	fake	real	real	real	2252
