onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
13.32	0.0	genitive 2-2	202	10932	fake	real	real	real	2274
57.30799999999999	0.0	dative 1-3	201	54984	real	real	real	fake	2207
94.59	0.0	genitive 2-2	202	92321	fake	fake	real	real	2155
135.26600000000002	0.0	dative 1-3	201	132912	real	fake	fake	fake	2232
174.601	0.0	dative 1-3	201	172350	real	real	real	fake	2138
214.15800000000002	0.0	genitive 2-2	202	211806	fake	fake	fake	fake	2231
253.38000000000002	0.0	genitive 2-2	202	251161	fake	fake	real	real	2110
290.76800000000003	0.0	genitive 2-2	202	288534	real	real	real	real	2112
329.4650000000001	0.0	genitive 2-2	202	327449	real	real	fake	real	1904
370.96000000000004	0.0	dative 1-3	201	368606	fake	real	real	real	2242
409.03700000000003	0.0	dative 1-3	201	406652	real	real	fake	fake	2269
446.165	0.0	dative 1-3	201	443807	real	fake	real	real	2237
502.704	0.0	dative 1-3	201	500335	fake	fake	real	real	2259
540.918	0.0	genitive 2-2	202	538581	real	real	fake	fake	2213
578.868	0.0	dative 1-3	201	576854	real	fake	real	real	1904
616.859	0.0	genitive 2-2	202	614481	fake	fake	real	real	2263
653.3570000000001	0.0	genitive 2-2	202	651228	real	real	fake	fake	2003
694.2629999999998	0.0	dative 1-3	201	692227	real	real	fake	fake	1909
732.047	0.0	dative 1-3	201	729791	real	real	fake	fake	2149
769.667	0.0	dative 1-3	201	767445	real	fake	fake	real	2102
808.664	0.0	genitive 2-2	202	806425	real	real	fake	fake	2124
844.154	0.0	genitive 2-2	202	841762	real	real	fake	fake	2269
888.922	0.0	genitive 2-2	202	886660	real	fake	real	real	2144
925.421	0.0	dative 1-3	201	923074	real	fake	real	real	2235
