onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
12.327	0.0	genitive 2-2	202	11212	fake	fake	real	real	1000
45.404	0.0	genitive 2-2	202	44289	fake	fake	real	real	1000
78.2	0.0	dative 1-3	201	77076	real	real	real	fake	1000
114.83599999999998	0.0	dative 1-3	201	113724	real	real	real	real	1000
149.727	0.0	genitive 2-2	202	148611	fake	fake	fake	real	1000
185.003	0.0	dative 1-3	201	183880	fake	fake	real	real	1000
217.694	0.0	dative 1-3	201	216585	real	real	fake	fake	1000
254.54	0.0	genitive 2-2	202	253421	real	real	real	real	1000
290.112	0.0	genitive 2-2	202	288991	real	fake	real	real	1000
327.377	0.0	dative 1-3	201	326253	fake	real	real	real	1000
363.473	0.0	dative 1-3	201	362350	fake	fake	real	real	1000
396.75800000000004	0.0	genitive 2-2	202	395645	real	real	real	real	1000
445.211	0.0	genitive 2-2	202	444088	real	real	real	real	1000
480.189	0.0	dative 1-3	201	479085	fake	fake	real	fake	1000
520.491	0.0	dative 1-3	201	519382	real	real	fake	fake	1000
554.754	0.0	dative 1-3	201	553638	fake	fake	fake	fake	1000
591.3380000000002	0.0	genitive 2-2	202	590224	fake	fake	real	real	1000
630.0690000000002	0.0	genitive 2-2	202	628954	real	real	real	real	1000
667.8750000000001	0.0	genitive 2-2	202	666761	fake	fake	real	real	1000
703.814	0.0	genitive 2-2	202	702699	real	fake	fake	fake	1000
737.362	0.0	dative 1-3	201	736234	fake	fake	real	real	1000
770.7330000000002	0.0	dative 1-3	201	769613	fake	fake	real	real	1000
804.158	0.0	dative 1-3	201	803033	fake	fake	real	real	1000
836.78	0.0	genitive 2-2	202	835668	real	real	fake	fake	1000
