onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
9.017	0.0	genitive 2-2	2	8901	real	fake	fake	fake	2244
47.626000000000005	0.0	dative 1-3	1	47505	fake	fake	real	real	2093
85.066	0.0	genitive 2-2	2	84943	fake	fake	fake	real	2118
122.295	0.0	genitive 2-2	2	122180	real	fake	real	real	2231
158.704	0.0	dative 1-3	1	158585	fake	fake	real	real	2251
198.762	0.0	dative 1-3	1	198655	fake	fake	fake	fake	2213
237.615	0.0	genitive 2-2	2	237492	fake	fake	real	real	2123
275.264	0.0	dative 1-3	1	275147	real	real	real	real	2275
312.79	0.0	dative 1-3	1	312667	fake	fake	real	real	2025
348.868	0.0	genitive 2-2	2	348756	fake	real	real	real	2264
388.35	0.0	genitive 2-2	2	388226	fake	real	real	real	2209
429.699	0.0	dative 1-3	1	429579	fake	fake	real	real	2190
483.96400000000006	0.0	genitive 2-2	2	483845	fake	real	real	real	2061
519.815	0.0	dative 1-3	1	519699	fake	fake	real	real	2136
558.005	0.0	dative 1-3	1	557887	fake	fake	real	real	2213
593.611	0.0	genitive 2-2	2	593492	fake	fake	real	real	2100
630.946	0.0	dative 1-3	1	630830	real	real	real	real	2153
666.8320000000001	0.0	genitive 2-2	2	666718	real	real	real	real	2187
702.735	0.0	genitive 2-2	2	702623	real	real	fake	real	2214
738.15	0.0	dative 1-3	1	738028	fake	real	real	real	2163
776.322	0.0	genitive 2-2	2	776215	fake	fake	real	real	2173
813.29	0.0	dative 1-3	1	813170	fake	fake	real	real	2253
850.363	0.0	genitive 2-2	2	850241	fake	real	real	real	2244
888.169	0.0	dative 1-3	1	888045	fake	real	real	real	1970
