onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
19.861	0.0	genitive 2-2	2	19730	fake	fake	fake	real	2173
56.847	0.0	dative 1-3	1	56735	fake	real	fake	fake	2158
96.90599999999999	0.0	genitive 2-2	2	96784	real	fake	real	real	2166
137.259	0.0	genitive 2-2	2	137142	fake	real	real	real	2240
175.92000000000002	0.0	dative 1-3	1	175789	real	fake	real	fake	2110
213.848	0.0	dative 1-3	1	213729	real	real	fake	real	2166
255.56400000000002	0.0	dative 1-3	1	255444	fake	real	fake	fake	2020
296.512	0.0	genitive 2-2	2	296392	real	fake	fake	real	2279
332.97400000000005	0.0	dative 1-3	1	332863	real	real	fake	real	2147
373.363	0.0	dative 1-3	1	373254	fake	fake	real	real	2264
415.02599999999995	0.0	genitive 2-2	2	414895	fake	real	real	fake	2153
453.11100000000005	0.0	genitive 2-2	2	452993	real	fake	real	fake	1840
524.971	0.0	genitive 2-2	2	524846	real	real	real	fake	2270
567.281	0.0	genitive 2-2	2	567171	real	fake	real	fake	2102
606.639	0.0	dative 1-3	1	606520	real	real	fake	fake	2184
645.772	0.0	dative 1-3	1	645643	fake	real	fake	fake	2082
684.5730000000001	0.0	genitive 2-2	2	684440	real	real	fake	fake	2226
720.79	0.0	dative 1-3	1	720663	fake	fake	real	real	1901
757.619	0.0	genitive 2-2	2	757493	real	real	fake	fake	2276
794.256	0.0	dative 1-3	1	794147	fake	real	real	real	2242
830.717	0.0	dative 1-3	1	830595	fake	fake	real	fake	2239
869.885	0.0	genitive 2-2	2	869758	fake	fake	real	real	1972
907.01	0.0	genitive 2-2	2	906888	fake	real	real	fake	2045
947.207	0.0	dative 1-3	1	947078	fake	fake	fake	fake	2182
