onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
18.738	0.0	dative 1-3	1	18738	real	real	fake	fake	2171
60.314	0.0	genitive 2-2	2	60314	fake	fake	real	real	2266
104.903	0.0	genitive 2-2	2	104903	fake	fake	fake	fake	2062
143.985	0.0	dative 1-3	1	143985	real	fake	fake	fake	1956
184.568	0.0	genitive 2-2	2	184568	fake	real	real	real	2226
225.192	0.0	genitive 2-2	2	225192	real	fake	fake	fake	2217
263.13	0.0	dative 1-3	1	263130	real	fake	real	fake	2057
304.879	0.0	genitive 2-2	2	304879	real	real	fake	real	2072
344.336	0.0	genitive 2-2	2	344336	fake	real	real	fake	1973
383.834	0.0	dative 1-3	1	383834	real	fake	real	real	2193
426.808	0.0	dative 1-3	1	426808	fake	fake	fake	real	2279
476.035	0.0	genitive 2-2	2	476035	real	fake	real	real	2102
513.357	0.0	dative 1-3	1	513357	fake	fake	fake	real	2279
550.744	0.0	dative 1-3	1	550744	fake	real	fake	fake	2161
590.834	0.0	genitive 2-2	2	590834	fake	real	fake	fake	2235
631.992	0.0	genitive 2-2	2	631992	real	real	fake	real	2049
671.204	0.0	dative 1-3	1	671204	real	fake	real	fake	1912
709.954	0.0	dative 1-3	1	709954	fake	real	real	real	2238
750.534	0.0	dative 1-3	1	750534	real	real	fake	fake	2271
791.542	0.0	genitive 2-2	2	791542	fake	fake	fake	real	2263
829.506	0.0	genitive 2-2	2	829506	fake	fake	fake	fake	1980
867.396	0.0	genitive 2-2	2	867396	fake	real	real	real	2274
913.813	0.0	dative 1-3	1	913813	real	real	fake	fake	2267
