onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
13.265999999999998	0.0	dative 1-3	201	11000	fake	real	real	real	2145
52.383	0.0	genitive 2-2	202	50360	fake	fake	real	real	1897
89.98900000000002	0.0	dative 1-3	201	87707	fake	real	real	real	2169
128.686	0.0	genitive 2-2	202	126444	real	real	fake	fake	2135
167.454	0.0	genitive 2-2	202	165383	real	fake	fake	fake	1962
206.94100000000003	0.0	dative 1-3	201	204549	real	real	real	real	2264
243.69700000000003	0.0	genitive 2-2	202	241369	fake	fake	fake	real	2209
281.572	0.0	dative 1-3	201	279223	fake	fake	fake	fake	2226
319.68	0.0	genitive 2-2	202	317313	real	real	fake	fake	2249
356.594	0.0	genitive 2-2	202	354216	real	real	fake	fake	2264
396.101	0.0	dative 1-3	201	393780	fake	fake	fake	real	2203
437.10900000000004	0.0	dative 1-3	201	434835	real	real	fake	fake	2158
480.515	0.0	dative 1-3	201	478136	fake	real	real	real	2260
517.828	0.0	genitive 2-2	202	515523	fake	fake	real	real	2186
555.0720000000001	0.0	dative 1-3	201	552713	fake	fake	real	real	2235
593.057	0.0	genitive 2-2	202	590751	fake	fake	fake	real	2187
631.2710000000002	0.0	genitive 2-2	202	628949	real	real	fake	real	2211
667.7669999999999	0.0	dative 1-3	201	665620	real	fake	fake	fake	2018
705.534	0.0	genitive 2-2	202	703317	real	real	real	real	2102
744.054	0.0	genitive 2-2	202	741755	fake	fake	real	real	2187
781.634	0.0	dative 1-3	201	779395	real	real	fake	fake	2119
820.635	0.0	genitive 2-2	202	818283	fake	fake	real	real	2231
858.8109999999999	0.0	dative 1-3	201	856515	fake	fake	real	real	2182
896.583	0.0	dative 1-3	201	894335	real	real	fake	fake	2131
