onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
132.151	0.0	dative 1-3	1	132030	fake	real	fake	fake	1000
167.74	0.0	dative 1-3	1	167627	fake	real	real	real	1000
201.82800000000003	0.0	genitive 2-2	2	201714	real	real	real	fake	1000
235.131	0.0	genitive 2-2	2	235019	real	fake	fake	real	1000
269.411	0.0	genitive 2-2	2	269290	fake	real	real	fake	1000
307.497	0.0	dative 1-3	1	307377	real	real	real	fake	1000
342.12600000000003	0.0	dative 1-3	1	342014	fake	fake	real	real	1000
375.411	0.0	genitive 2-2	2	375286	real	fake	fake	real	1000
410.058	0.0	dative 1-3	1	409940	real	real	real	real	1000
443.343	0.0	genitive 2-2	2	443228	fake	real	fake	fake	1000
476.62899999999996	0.0	dative 1-3	1	476516	fake	real	real	real	1000
509.041	0.0	genitive 2-2	2	508922	real	real	real	real	1000
548.2090000000001	0.0	dative 1-3	1	548080	fake	real	real	real	1000
581.3019999999999	0.0	genitive 2-2	2	581185	real	real	fake	real	1000
613.837	0.0	dative 1-3	1	613720	fake	real	real	real	1000
646.5630000000001	0.0	dative 1-3	1	646440	fake	fake	fake	real	1000
679.133	0.0	genitive 2-2	2	679026	real	fake	fake	real	1000
711.7200000000001	0.0	genitive 2-2	2	711611	fake	real	real	real	1000
745.355	0.0	genitive 2-2	2	745242	real	real	real	real	1000
778.5889999999999	0.0	genitive 2-2	2	778469	fake	real	real	fake	1000
812.379	0.0	dative 1-3	1	812265	fake	real	real	real	1000
846.1360000000001	0.0	dative 1-3	1	846018	fake	fake	fake	real	1000
878.67	0.0	genitive 2-2	2	878554	real	real	fake	fake	1000
913.09	0.0	dative 1-3	1	912973	fake	fake	fake	fake	1000
