onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
7.8839999999999995	0.0	dative 1-3	201	6763	real	fake	real	real	1000
40.157	0.0	genitive 2-2	202	39033	fake	fake	real	fake	1000
73.529	0.0	dative 1-3	201	72399	fake	real	real	real	1000
106.186	0.0	genitive 2-2	202	105076	fake	real	fake	real	1000
139.97799999999998	0.0	genitive 2-2	202	138864	real	fake	fake	fake	1000
172.984	0.0	dative 1-3	201	171864	real	fake	fake	real	1000
210.59799999999998	0.0	genitive 2-2	202	209484	fake	real	real	fake	1000
245.122	0.0	genitive 2-2	202	244002	real	fake	real	real	1000
282.335	0.0	dative 1-3	201	281224	fake	real	real	fake	1000
315.76	0.0	dative 1-3	201	314642	fake	fake	real	fake	1000
349.256	0.0	genitive 2-2	202	348137	fake	real	real	real	1000
382.55699999999996	0.0	dative 1-3	201	381440	fake	real	fake	fake	1000
424.30800000000005	0.0	genitive 2-2	202	423194	real	real	real	real	1000
463.144	0.0	dative 1-3	201	462025	real	real	fake	fake	1000
495.661	0.0	genitive 2-2	202	494545	real	real	fake	real	1000
528.178	0.0	dative 1-3	201	527070	real	real	fake	real	1000
561.202	0.0	genitive 2-2	202	560091	real	fake	real	real	1000
598.781	0.0	dative 1-3	201	597669	real	real	fake	fake	1000
633.3059999999998	0.0	dative 1-3	201	632189	fake	fake	fake	real	1000
666.975	0.0	genitive 2-2	202	665865	fake	real	real	real	1000
700.4870000000002	0.0	genitive 2-2	202	699378	real	real	fake	real	1000
736.6	0.0	genitive 2-2	202	735488	fake	fake	real	real	1000
770.3739999999999	0.0	dative 1-3	201	769266	fake	fake	fake	real	1000
802.682	0.0	dative 1-3	201	801561	fake	fake	fake	fake	1000
