onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
33.462	0.0	genitive 2-2	202	31204	real	real	real	real	2139
70.02099999999999	0.0	dative 1-3	201	67693	real	real	fake	fake	2201
106.922	0.0	genitive 2-2	202	104799	real	real	fake	fake	2011
145.13599999999994	0.0	dative 1-3	201	143105	real	real	fake	fake	1914
182.784	0.0	genitive 2-2	202	180434	fake	fake	real	real	2227
219.76600000000002	0.0	dative 1-3	201	217714	real	real	fake	fake	1927
257.856	0.0	genitive 2-2	202	255471	real	fake	real	real	2263
295.37899999999996	0.0	genitive 2-2	202	293193	real	real	real	real	2068
335.23999999999995	0.0	genitive 2-2	202	333007	fake	fake	real	real	2115
373.591	0.0	dative 1-3	201	371446	real	real	fake	fake	2031
410.35100000000006	0.0	dative 1-3	201	407952	fake	fake	real	real	2278
448.64199999999994	0.0	dative 1-3	201	446375	real	real	fake	real	2135
517.3689999999999	0.0	genitive 2-2	202	515120	fake	fake	fake	fake	2127
553.805	0.0	genitive 2-2	202	551457	fake	fake	real	real	2223
591.4850000000001	0.0	genitive 2-2	202	589086	real	real	real	fake	2272
630.899	0.0	dative 1-3	201	628509	real	real	real	real	2274
670.2639999999998	0.0	dative 1-3	201	667857	fake	fake	real	real	2280
707.7279999999998	0.0	dative 1-3	201	705484	real	real	fake	fake	2129
744.0430000000002	0.0	genitive 2-2	202	741713	real	real	fake	fake	2210
781.5950000000001	0.0	dative 1-3	201	779276	fake	fake	fake	fake	2201
817.6489999999999	0.0	genitive 2-2	202	815364	fake	fake	real	real	2158
854.2539999999999	0.0	genitive 2-2	202	852020	fake	real	real	real	2110
890.1280000000002	0.0	dative 1-3	201	887806	fake	fake	fake	fake	2203
927.4100000000001	0.0	dative 1-3	201	925053	real	real	fake	fake	2238
