onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
13.878	0.0	dative 1-3	201	11481	fake	fake	real	real	2268
52.56600000000001	0.0	dative 1-3	201	50446	real	real	fake	fake	1998
89.522	0.0	genitive 2-2	202	87149	fake	fake	real	real	2248
126.67999999999999	0.0	genitive 2-2	202	124330	fake	fake	real	real	2227
163.669	0.0	genitive 2-2	202	161367	real	real	real	real	2179
201.127	0.0	dative 1-3	201	198790	fake	fake	fake	fake	2215
238.043	0.0	genitive 2-2	202	235760	real	real	fake	fake	2163
275.30199999999996	0.0	dative 1-3	201	272904	real	real	fake	fake	2280
311.473	0.0	dative 1-3	201	309200	fake	fake	real	real	2163
347.85	0.0	genitive 2-2	202	345489	fake	fake	real	real	2235
385.024	0.0	dative 1-3	201	382709	real	real	real	real	2197
422.383	0.0	genitive 2-2	202	420012	fake	fake	fake	fake	2239
470.94000000000005	0.0	genitive 2-2	202	468563	real	real	fake	fake	2255
508.513	0.0	genitive 2-2	202	506235	fake	fake	real	real	2162
544.971	0.0	dative 1-3	201	542708	real	real	real	real	2141
583.676	0.0	dative 1-3	201	581346	fake	fake	real	real	2219
619.752	0.0	genitive 2-2	202	617383	fake	fake	fake	fake	2252
655.95	0.0	dative 1-3	201	653570	real	real	fake	fake	2250
693.215	0.0	dative 1-3	201	690966	real	real	fake	fake	2128
729.8349999999999	0.0	genitive 2-2	202	727494	real	real	fake	fake	2215
766.604	0.0	dative 1-3	201	764331	real	real	fake	fake	2157
802.993	0.0	genitive 2-2	202	800603	fake	fake	real	real	2276
844.2739999999999	0.0	genitive 2-2	202	842019	real	real	fake	fake	2137
881.6039999999998	0.0	dative 1-3	201	879229	fake	fake	fake	fake	2254
