onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
214.631	0.0	dative 1-3	1	214515	real	fake	fake	real	2108
259.297	0.0	genitive 2-2	2	259185	real	real	real	fake	2269
298.307	0.0	dative 1-3	1	298182	real	real	fake	fake	1818
337.073	0.0	dative 1-3	1	336964	real	real	fake	fake	2008
381.86100000000005	0.0	genitive 2-2	2	381738	fake	real	real	fake	2223
418.794	0.0	genitive 2-2	2	418666	real	fake	real	real	2043
456.705	0.0	genitive 2-2	2	456580	fake	fake	fake	fake	2186
497.42599999999993	0.0	dative 1-3	1	497312	real	real	real	real	2264
535.145	0.0	genitive 2-2	2	535017	real	real	fake	fake	2226
571.554	0.0	genitive 2-2	2	571437	fake	fake	real	fake	2227
611.786	0.0	dative 1-3	1	611669	fake	fake	real	fake	2108
649.4	0.0	dative 1-3	1	649290	real	real	fake	fake	2255
711.6419999999999	0.0	genitive 2-2	2	711520	fake	fake	fake	real	1980
749.8660000000001	0.0	dative 1-3	1	749741	fake	fake	real	real	2259
788.1089999999999	0.0	dative 1-3	1	787982	real	real	fake	fake	2154
825.67	0.0	genitive 2-2	2	825543	real	real	real	real	2185
863.825	0.0	dative 1-3	1	863715	real	real	fake	fake	2278
904.5999999999999	0.0	genitive 2-2	2	904479	fake	real	real	real	2118
943.312	0.0	dative 1-3	1	943194	real	real	fake	fake	2198
981.048	0.0	genitive 2-2	2	980932	real	real	fake	fake	2184
1018.784	0.0	genitive 2-2	2	1018670	real	real	fake	real	1943
1057.358	0.0	genitive 2-2	2	1057232	fake	fake	real	real	2159
1094.379	0.0	dative 1-3	1	1094262	fake	fake	real	real	2272
1135.536	0.0	dative 1-3	1	1135418	real	real	fake	fake	2225
