onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
11.61	0.0	dative 1-3	1	11481	fake	fake	real	real	2268
50.568000000000005	0.0	dative 1-3	1	50446	real	real	fake	fake	1998
87.274	0.0	genitive 2-2	2	87149	fake	fake	real	real	2248
124.453	0.0	genitive 2-2	2	124330	fake	fake	real	real	2227
161.49	0.0	genitive 2-2	2	161367	real	real	real	real	2179
198.912	0.0	dative 1-3	1	198790	fake	fake	fake	fake	2215
235.88	0.0	genitive 2-2	2	235760	real	real	fake	fake	2163
273.022	0.0	dative 1-3	1	272904	real	real	fake	fake	2280
309.31	0.0	dative 1-3	1	309200	fake	fake	real	real	2163
345.615	0.0	genitive 2-2	2	345489	fake	fake	real	real	2235
382.827	0.0	dative 1-3	1	382709	real	real	real	real	2197
420.14399999999995	0.0	genitive 2-2	2	420012	fake	fake	fake	fake	2239
468.68500000000006	0.0	genitive 2-2	2	468563	real	real	fake	fake	2255
506.351	0.0	genitive 2-2	2	506235	fake	fake	real	real	2162
542.83	0.0	dative 1-3	1	542708	real	real	real	real	2141
581.457	0.0	dative 1-3	1	581346	fake	fake	real	real	2219
617.5	0.0	genitive 2-2	2	617383	fake	fake	fake	fake	2252
653.7	0.0	dative 1-3	1	653570	real	real	fake	fake	2250
691.087	0.0	dative 1-3	1	690966	real	real	fake	fake	2128
727.6199999999999	0.0	genitive 2-2	2	727494	real	real	fake	fake	2215
764.447	0.0	dative 1-3	1	764331	real	real	fake	fake	2157
800.7170000000001	0.0	genitive 2-2	2	800603	fake	fake	real	real	2276
842.137	0.0	genitive 2-2	2	842019	real	real	fake	fake	2137
879.3499999999999	0.0	dative 1-3	1	879229	fake	fake	fake	fake	2254
