onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
132.03	0.0	dative 1-3	1	132030	fake	real	fake	fake	1000
167.627	0.0	dative 1-3	1	167627	fake	real	real	real	1000
201.714	0.0	genitive 2-2	2	201714	real	real	real	fake	1000
235.019	0.0	genitive 2-2	2	235019	real	fake	fake	real	1000
269.29	0.0	genitive 2-2	2	269290	fake	real	real	fake	1000
307.377	0.0	dative 1-3	1	307377	real	real	real	fake	1000
342.014	0.0	dative 1-3	1	342014	fake	fake	real	real	1000
375.286	0.0	genitive 2-2	2	375286	real	fake	fake	real	1000
409.94	0.0	dative 1-3	1	409940	real	real	real	real	1000
443.228	0.0	genitive 2-2	2	443228	fake	real	fake	fake	1000
476.516	0.0	dative 1-3	1	476516	fake	real	real	real	1000
508.922	0.0	genitive 2-2	2	508922	real	real	real	real	1000
548.08	0.0	dative 1-3	1	548080	fake	real	real	real	1000
581.185	0.0	genitive 2-2	2	581185	real	real	fake	real	1000
613.72	0.0	dative 1-3	1	613720	fake	real	real	real	1000
646.44	0.0	dative 1-3	1	646440	fake	fake	fake	real	1000
679.026	0.0	genitive 2-2	2	679026	real	fake	fake	real	1000
711.611	0.0	genitive 2-2	2	711611	fake	real	real	real	1000
745.242	0.0	genitive 2-2	2	745242	real	real	real	real	1000
778.469	0.0	genitive 2-2	2	778469	fake	real	real	fake	1000
812.265	0.0	dative 1-3	1	812265	fake	real	real	real	1000
846.018	0.0	dative 1-3	1	846018	fake	fake	fake	real	1000
878.554	0.0	genitive 2-2	2	878554	real	real	fake	fake	1000
912.973	0.0	dative 1-3	1	912973	fake	fake	fake	fake	1000
