onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
28.192	0.0	genitive 2-2	2	28192	real	real	real	fake	1000
60.412	0.0	dative 1-3	1	60412	fake	fake	fake	fake	1000
94.131	0.0	genitive 2-2	2	94131	fake	fake	real	fake	1000
129.984	0.0	dative 1-3	1	129984	real	fake	real	fake	1000
164.171	0.0	dative 1-3	1	164171	real	fake	fake	fake	1000
207.023	0.0	genitive 2-2	2	207023	fake	fake	real	fake	1000
244.353	0.0	dative 1-3	1	244353	real	fake	fake	fake	1000
277.955	0.0	dative 1-3	1	277955	fake	real	fake	fake	1000
312.615	0.0	genitive 2-2	2	312615	fake	fake	real	real	1000
349.27	0.0	genitive 2-2	2	349270	fake	fake	real	fake	1000
383.025	0.0	dative 1-3	1	383025	real	fake	real	real	1000
416.161	0.0	genitive 2-2	2	416161	real	fake	real	fake	1000
478.927	0.0	genitive 2-2	2	478927	real	fake	fake	fake	1000
515.783	0.0	genitive 2-2	2	515783	fake	fake	real	fake	1000
549.37	0.0	dative 1-3	1	549370	real	real	fake	fake	1000
583.557	0.0	dative 1-3	1	583557	fake	fake	real	real	1000
616.861	0.0	genitive 2-2	2	616861	real	real	fake	fake	1000
650.664	0.0	dative 1-3	1	650664	real	real	fake	real	1000
685.351	0.0	genitive 2-2	2	685351	fake	fake	real	real	1000
720.622	0.0	genitive 2-2	2	720622	fake	real	real	fake	1000
754.568	0.0	dative 1-3	1	754568	fake	fake	fake	fake	1000
793.147	0.0	dative 1-3	1	793147	real	fake	real	fake	1000
829.134	0.0	genitive 2-2	2	829134	real	real	fake	fake	1000
863.505	0.0	dative 1-3	1	863505	real	real	real	fake	1000
