onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
34.868	0.0	dative 1-3	1	34868	real	real	fake	real	2187
71.231	0.0	genitive 2-2	2	71231	fake	real	real	real	2279
107.92	0.0	genitive 2-2	2	107920	fake	real	real	real	2251
144.174	0.0	genitive 2-2	2	144174	fake	fake	real	real	2193
185.424	0.0	dative 1-3	1	185424	real	real	fake	real	2234
223.579	0.0	genitive 2-2	2	223579	real	real	real	real	2268
260.944	0.0	dative 1-3	1	260944	real	fake	fake	real	2198
295.775	0.0	genitive 2-2	2	295775	fake	real	real	real	2178
333.131	0.0	genitive 2-2	2	333131	real	real	real	fake	2252
370.378	0.0	dative 1-3	1	370378	fake	real	real	real	2234
406.117	0.0	dative 1-3	1	406117	real	real	fake	real	2280
472.943	0.0	dative 1-3	1	472943	real	real	real	real	1998
508.497	0.0	genitive 2-2	2	508497	real	real	fake	fake	2229
546.727	0.0	genitive 2-2	2	546727	real	real	fake	real	2198
584.266	0.0	genitive 2-2	2	584266	fake	real	real	real	2169
619.029	0.0	dative 1-3	1	619029	fake	real	fake	real	2117
654.45	0.0	dative 1-3	1	654450	real	real	fake	real	2231
691.79	0.0	dative 1-3	1	691790	real	real	fake	fake	1985
727.477	0.0	genitive 2-2	2	727477	real	real	fake	real	1980
762.214	0.0	genitive 2-2	2	762214	fake	real	fake	real	2205
798.058	0.0	dative 1-3	1	798058	fake	real	real	real	2186
835.436	0.0	dative 1-3	1	835436	real	real	fake	fake	2072
872.273	0.0	genitive 2-2	2	872273	real	real	fake	real	2263
