onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
13.429	0.0	dative 1-3	201	11092	fake	fake	fake	real	2225
52.153000000000006	0.0	genitive 2-2	202	49836	fake	fake	real	fake	2200
88.656	0.0	dative 1-3	201	86326	real	real	real	real	2207
124.413	0.0	genitive 2-2	202	122180	real	real	real	fake	2113
159.914	0.0	genitive 2-2	202	157936	real	fake	real	real	1867
196.821	0.0	dative 1-3	201	194441	real	real	real	real	2260
231.94400000000002	0.0	dative 1-3	201	229721	real	real	fake	real	2108
268.17599999999993	0.0	genitive 2-2	202	265776	real	real	real	real	2280
304.07099999999997	0.0	dative 1-3	201	301763	real	fake	real	real	2183
339.531	0.0	dative 1-3	201	337226	fake	real	real	real	2195
375.177	0.0	genitive 2-2	202	372797	real	real	real	real	2269
410.006	0.0	genitive 2-2	202	407619	fake	real	real	real	2259
495.39700000000005	0.0	genitive 2-2	202	493128	fake	real	real	real	2142
531.0029999999999	0.0	genitive 2-2	202	528683	fake	real	real	real	2211
567.036	0.0	genitive 2-2	202	564646	fake	real	real	fake	2271
602.8199999999999	0.0	dative 1-3	201	600808	fake	real	real	real	1890
638.557	0.0	dative 1-3	201	636247	fake	real	real	real	2195
674.202	0.0	dative 1-3	201	671819	fake	fake	fake	real	2268
709.6239999999998	0.0	dative 1-3	201	707372	fake	fake	real	fake	2136
747.15	0.0	dative 1-3	201	744760	real	fake	real	fake	2275
782.582	0.0	genitive 2-2	202	780191	real	real	real	fake	2275
817.268	0.0	genitive 2-2	202	815079	real	real	real	real	2070
852.315	0.0	dative 1-3	201	850200	real	real	real	real	1999
887.7270000000001	0.0	genitive 2-2	202	885605	real	real	fake	real	2014
