onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
21.016999999999996	0.0	dative 1-3	1	20902	fake	fake	real	fake	2235
62.854000000000006	0.0	genitive 2-2	2	62736	real	fake	fake	fake	2074
100.311	0.0	genitive 2-2	2	100192	fake	fake	real	real	2144
135.535	0.0	dative 1-3	1	135413	fake	fake	real	fake	2237
171.52599999999998	0.0	dative 1-3	1	171401	real	fake	fake	real	2110
207.917	0.0	genitive 2-2	2	207791	fake	fake	real	real	2239
243.192	0.0	genitive 2-2	2	243069	fake	fake	real	fake	2168
278.833	0.0	dative 1-3	1	278714	real	real	fake	real	2147
323.743	0.0	dative 1-3	1	323623	fake	real	real	fake	1922
359.769	0.0	genitive 2-2	2	359645	fake	fake	fake	fake	2254
396.842	0.0	genitive 2-2	2	396719	real	fake	real	fake	1917
434.45699999999994	0.0	dative 1-3	1	434331	fake	fake	fake	real	1932
573.095	0.0	genitive 2-2	2	572973	fake	real	fake	fake	2116
610.4989999999999	0.0	dative 1-3	1	610372	fake	fake	real	fake	1942
647.45	0.0	genitive 2-2	2	647326	real	fake	fake	fake	2256
690.108	0.0	dative 1-3	1	689982	real	fake	fake	fake	2173
730.305	0.0	genitive 2-2	2	730180	fake	fake	fake	fake	2147
766.122	0.0	dative 1-3	1	766002	real	fake	real	real	2034
801.973	0.0	genitive 2-2	2	801857	real	fake	fake	fake	2276
839.499	0.0	dative 1-3	1	839368	real	fake	real	fake	2146
875.019	0.0	genitive 2-2	2	874904	fake	fake	fake	real	2278
918.428	0.0	dative 1-3	1	918311	real	real	fake	fake	2261
955.413	0.0	dative 1-3	1	955299	real	fake	fake	fake	2235
995.855	0.0	genitive 2-2	2	995730	real	real	fake	fake	2114
