onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
23.192	0.0	genitive 2-2	2	23066	real	real	fake	real	1000
58.86899999999999	0.0	dative 1-3	1	58749	real	real	fake	fake	1000
95.767	0.0	genitive 2-2	2	95639	real	real	fake	real	1000
131.65300000000002	0.0	genitive 2-2	2	131537	fake	fake	fake	fake	1000
168.238	0.0	dative 1-3	1	168120	real	fake	fake	fake	1000
203.75699999999998	0.0	dative 1-3	1	203628	fake	real	real	fake	1000
239.27599999999998	0.0	dative 1-3	1	239153	fake	real	fake	fake	1000
275.11	0.0	dative 1-3	1	274993	fake	fake	real	fake	1000
310.99600000000004	0.0	genitive 2-2	2	310867	fake	fake	real	fake	1000
349.62199999999996	0.0	genitive 2-2	2	349501	real	fake	real	real	1000
385.56199999999995	0.0	dative 1-3	1	385442	real	real	fake	fake	1000
421.01099999999997	0.0	genitive 2-2	2	420891	fake	real	fake	real	1000
474.92699999999996	0.0	genitive 2-2	2	474806	real	fake	fake	fake	1000
510.09700000000004	0.0	dative 1-3	1	509979	real	real	real	fake	1000
545.564	0.0	dative 1-3	1	545443	real	real	real	fake	1000
580.8040000000001	0.0	genitive 2-2	2	580686	fake	real	real	real	1000
616.324	0.0	genitive 2-2	2	616202	fake	fake	fake	real	1000
651.896	0.0	dative 1-3	1	651776	fake	fake	real	real	1000
687.433	0.0	dative 1-3	1	687306	fake	fake	fake	real	1000
725.0290000000001	0.0	dative 1-3	1	724916	real	real	real	real	1000
760.1120000000001	0.0	genitive 2-2	2	759996	fake	real	real	real	1000
795.3180000000001	0.0	dative 1-3	1	795205	real	real	fake	real	1000
830.7320000000001	0.0	genitive 2-2	2	830611	real	real	fake	real	1000
867.229	0.0	genitive 2-2	2	867103	real	real	real	real	1000
