onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
81.834	0.0	genitive 2-2	2	81726	real	fake	fake	fake	2155
121.281	0.0	dative 1-3	1	121167	fake	real	real	real	2227
159.209	0.0	genitive 2-2	2	159089	real	fake	fake	fake	2241
196.73499999999999	0.0	dative 1-3	1	196611	fake	fake	real	real	2272
232.133	0.0	genitive 2-2	2	232013	real	fake	fake	fake	2129
273.028	0.0	dative 1-3	1	272918	fake	fake	real	real	2223
309.472	0.0	genitive 2-2	2	309356	fake	real	real	real	2089
346.301	0.0	genitive 2-2	2	346185	real	real	real	fake	2110
388.575	0.0	genitive 2-2	2	388459	real	fake	fake	fake	1991
424.81	0.0	dative 1-3	1	424689	real	real	fake	fake	1984
468.131	0.0	dative 1-3	1	468020	real	real	real	real	2074
506.32099999999997	0.0	dative 1-3	1	506210	real	real	fake	fake	2263
649.969	0.0	genitive 2-2	2	649849	real	real	real	fake	2278
688.1590000000001	0.0	dative 1-3	1	688041	real	real	fake	fake	2261
725.3190000000001	0.0	dative 1-3	1	725201	real	real	fake	fake	2179
769.181	0.0	genitive 2-2	2	769065	fake	real	real	real	2248
806.4810000000001	0.0	dative 1-3	1	806363	fake	fake	real	real	2261
841.9139999999999	0.0	genitive 2-2	2	841792	real	fake	fake	fake	2258
881.988	0.0	genitive 2-2	2	881865	real	real	fake	fake	2183
919.933	0.0	dative 1-3	1	919814	real	real	fake	fake	2027
957.0419999999999	0.0	dative 1-3	1	956912	real	real	real	real	2019
993.73	0.0	genitive 2-2	2	993615	fake	fake	real	real	2277
1033.036	0.0	dative 1-3	1	1032928	real	real	fake	fake	2076
1068.364	0.0	genitive 2-2	2	1068258	fake	fake	real	real	2197
