onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
15.248000000000001	0.0	dative 1-3	1	15129	real	fake	fake	fake	2217
58.098	0.0	dative 1-3	1	57967	fake	real	real	real	1909
94.14099999999999	0.0	dative 1-3	1	94028	fake	real	fake	real	2173
132.296	0.0	genitive 2-2	2	132168	fake	fake	fake	real	2193
169.49099999999999	0.0	genitive 2-2	2	169363	fake	fake	real	real	2129
206.512	0.0	genitive 2-2	2	206394	real	fake	fake	fake	2233
242.45	0.0	dative 1-3	1	242332	fake	real	fake	fake	2117
283.904	0.0	genitive 2-2	2	283779	real	fake	fake	fake	2268
325.49899999999997	0.0	dative 1-3	1	325378	fake	real	fake	fake	2221
363.147	0.0	genitive 2-2	2	363033	real	fake	fake	real	2272
401.616	0.0	genitive 2-2	2	401505	real	real	real	fake	2029
437.327	0.0	dative 1-3	1	437211	fake	fake	real	fake	2267
489.167	0.0	dative 1-3	1	489047	real	real	fake	real	2147
524.878	0.0	dative 1-3	1	524758	fake	real	real	real	2272
560.816	0.0	genitive 2-2	2	560697	real	fake	fake	real	2227
599.443	0.0	genitive 2-2	2	599326	real	fake	real	real	2254
634.753	0.0	genitive 2-2	2	634640	fake	fake	real	real	1949
673.047	0.0	dative 1-3	1	672927	real	fake	fake	fake	2225
712.407	0.0	dative 1-3	1	712276	real	fake	fake	fake	2139
754.716	0.0	dative 1-3	1	754590	real	real	real	fake	2232
791.5109999999999	0.0	dative 1-3	1	791394	real	real	fake	fake	1974
828.2289999999999	0.0	genitive 2-2	2	828104	real	fake	fake	real	2137
865.2370000000001	0.0	genitive 2-2	2	865116	fake	real	real	fake	2241
900.599	0.0	genitive 2-2	2	900488	real	real	real	fake	2118
