onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
31.764000000000003	0.0	dative 1-3	1	31648	real	real	real	real	2145
69.506	0.0	genitive 2-2	2	69390	fake	fake	real	real	2178
108.307	0.0	dative 1-3	1	108193	real	real	fake	fake	2109
146.252	0.0	dative 1-3	1	146131	fake	real	fake	real	2276
182.802	0.0	genitive 2-2	2	182686	fake	real	real	real	2254
218.653	0.0	genitive 2-2	2	218541	real	real	fake	fake	2135
257.697	0.0	genitive 2-2	2	257578	real	real	fake	fake	2245
296.428	0.0	dative 1-3	1	296315	fake	real	fake	real	2094
332.838	0.0	genitive 2-2	2	332720	real	fake	fake	fake	2110
370.17199999999997	0.0	dative 1-3	1	370057	fake	fake	fake	fake	1993
408.18899999999996	0.0	genitive 2-2	2	408062	real	real	fake	real	2185
445.8020000000001	0.0	dative 1-3	1	445683	real	real	fake	fake	1918
512.8779999999999	0.0	dative 1-3	1	512761	real	real	fake	fake	2219
551.487	0.0	genitive 2-2	2	551366	real	real	real	real	2214
588.106	0.0	genitive 2-2	2	587986	fake	fake	real	real	1974
626.261	0.0	dative 1-3	1	626140	fake	fake	real	real	2118
663.403	0.0	dative 1-3	1	663294	fake	real	fake	fake	2227
700.3720000000001	0.0	genitive 2-2	2	700266	real	real	fake	fake	2247
736.4840000000002	0.0	dative 1-3	1	736371	fake	fake	real	real	2272
773.295	0.0	genitive 2-2	2	773175	fake	fake	real	real	2247
811.5029999999999	0.0	genitive 2-2	2	811379	real	real	fake	fake	2248
846.935	0.0	dative 1-3	1	846818	real	real	real	real	2047
884.1469999999999	0.0	dative 1-3	1	884039	fake	fake	fake	fake	2189
921.029	0.0	genitive 2-2	2	920910	real	real	fake	fake	1845
