onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
14.637	0.0	dative 1-3	201	12457	fake	fake	real	real	2064
52.208	0.0	dative 1-3	201	49832	fake	fake	fake	real	2248
93.231	0.0	genitive 2-2	202	90868	fake	fake	real	fake	2253
133.00500000000002	0.0	genitive 2-2	202	130961	fake	fake	fake	real	1923
177.09400000000005	0.0	genitive 2-2	202	174824	real	real	real	real	2162
215.952	0.0	dative 1-3	201	213563	real	real	real	real	2271
252.83799999999997	0.0	dative 1-3	201	250483	real	fake	real	fake	2242
293.387	0.0	genitive 2-2	202	291340	fake	fake	real	real	1930
330.495	0.0	dative 1-3	201	328158	real	real	real	fake	2210
366.9270000000001	0.0	genitive 2-2	202	364578	real	real	fake	real	2232
404.334	0.0	dative 1-3	201	402015	fake	fake	real	fake	2200
441.47099999999995	0.0	genitive 2-2	202	439114	fake	fake	real	real	2229
520.366	0.0	genitive 2-2	202	517986	real	real	fake	real	2266
557.4370000000002	0.0	dative 1-3	201	555172	fake	fake	real	real	2142
595.624	0.0	dative 1-3	201	593398	real	fake	fake	fake	2105
633.701	0.0	genitive 2-2	202	631360	fake	real	fake	fake	2219
678.174	0.0	genitive 2-2	202	675928	fake	fake	real	real	2131
714.1270000000001	0.0	dative 1-3	201	711781	fake	real	real	real	2233
750.815	0.0	genitive 2-2	202	748418	fake	fake	real	real	2267
787.6560000000002	0.0	genitive 2-2	202	785298	fake	fake	fake	real	2245
825.3269999999999	0.0	dative 1-3	201	823022	real	fake	fake	fake	2197
862.442	0.0	genitive 2-2	202	860174	fake	fake	fake	fake	2153
898.4809999999999	0.0	dative 1-3	201	896104	real	fake	real	real	2270
935.126	0.0	dative 1-3	201	932993	real	fake	real	fake	2018
