onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
16.320999999999998	0.0	genitive 2-2	2	16209	fake	fake	real	real	2274
60.11300000000001	0.0	dative 1-3	1	60001	real	real	real	fake	2207
100.76399999999998	0.0	genitive 2-2	2	100658	fake	fake	real	fake	2155
146.931	0.0	dative 1-3	1	146811	real	fake	fake	fake	2232
190.898	0.0	dative 1-3	1	190774	real	real	real	real	2138
241.79500000000002	0.0	genitive 2-2	2	241668	fake	fake	fake	real	2231
282.585	0.0	genitive 2-2	2	282467	fake	fake	real	real	2110
324.231	0.0	genitive 2-2	2	324115	real	real	real	fake	2112
367.44899999999996	0.0	genitive 2-2	2	367331	real	fake	fake	fake	1904
408.832	0.0	dative 1-3	1	408722	fake	real	real	real	2242
448.087	0.0	dative 1-3	1	447971	real	real	fake	real	2269
485.997	0.0	dative 1-3	1	485893	real	fake	real	fake	2237
549.636	0.0	dative 1-3	1	549516	fake	fake	real	real	2259
592.538	0.0	genitive 2-2	2	592423	real	real	fake	fake	2213
633.119	0.0	dative 1-3	1	632995	real	fake	real	fake	1904
676.423	0.0	genitive 2-2	2	676319	fake	fake	real	real	2263
715.678	0.0	genitive 2-2	2	715550	real	real	fake	real	2003
759.418	0.0	dative 1-3	1	759299	real	real	fake	fake	1909
797.8879999999999	0.0	dative 1-3	1	797764	real	real	fake	fake	2149
835.344	0.0	dative 1-3	1	835236	real	fake	fake	real	2102
873.1329999999999	0.0	genitive 2-2	2	873009	real	real	fake	fake	2124
911.358	0.0	genitive 2-2	2	911237	real	fake	fake	real	2269
948.9540000000001	0.0	genitive 2-2	2	948843	real	real	real	real	2144
987.2319999999999	0.0	dative 1-3	1	987124	real	real	real	real	2235
