onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
11.498000000000001	0.0	genitive 2-2	202	9453	real	real	real	real	1922
47.172000000000004	0.0	dative 1-3	201	44873	fake	fake	fake	fake	2181
84.265	0.0	dative 1-3	201	81878	real	fake	fake	fake	2272
121.72100000000002	0.0	genitive 2-2	202	119467	fake	fake	real	fake	2131
158.41099999999994	0.0	genitive 2-2	202	156324	real	real	fake	real	1974
194.58	0.0	dative 1-3	201	192296	fake	fake	real	fake	2171
230.444	0.0	genitive 2-2	202	228058	real	real	fake	fake	2272
266.96599999999995	0.0	genitive 2-2	202	264963	fake	fake	real	real	1894
303.476	0.0	genitive 2-2	202	301251	fake	real	real	fake	2101
340.04200000000003	0.0	dative 1-3	201	337806	fake	real	real	real	2118
376.824	0.0	dative 1-3	201	374437	real	real	fake	real	2262
413.543	0.0	dative 1-3	201	411210	real	fake	fake	fake	2224
483.998	0.0	dative 1-3	201	481688	real	real	real	fake	2199
519.449	0.0	genitive 2-2	202	517082	real	fake	fake	fake	2252
554.891	0.0	genitive 2-2	202	552496	fake	real	fake	real	2280
590.016	0.0	dative 1-3	201	587790	fake	fake	real	real	2112
626.225	0.0	genitive 2-2	202	623878	fake	fake	fake	fake	2226
663.062	0.0	dative 1-3	201	660701	real	real	fake	fake	2235
704.321	0.0	dative 1-3	201	702158	fake	fake	real	real	2058
739.8359999999999	0.0	genitive 2-2	202	737504	real	real	real	real	2209
775.26	0.0	dative 1-3	201	772933	real	fake	fake	fake	2202
817.5540000000002	0.0	genitive 2-2	202	815338	real	real	fake	fake	2100
854.67	0.0	dative 1-3	201	852327	fake	fake	fake	fake	2231
891.521	0.0	genitive 2-2	202	889288	fake	fake	fake	fake	2114
