onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
16.673000000000002	0.0	dative 1-3	201	14263	real	fake	fake	fake	2276
56.535999999999994	0.0	genitive 2-2	202	54173	real	real	fake	fake	2239
101.99499999999999	0.0	genitive 2-2	202	99632	fake	fake	fake	real	2247
140.25099999999998	0.0	dative 1-3	201	137855	real	real	fake	real	2278
176.99099999999996	0.0	genitive 2-2	202	174911	fake	fake	fake	real	1962
216.6	0.0	dative 1-3	201	214239	real	real	fake	real	2248
252.95000000000002	0.0	dative 1-3	201	250660	real	fake	fake	fake	2171
291.8	0.0	genitive 2-2	202	289418	fake	fake	real	fake	2272
328.439	0.0	dative 1-3	201	326106	fake	real	real	fake	2223
370.327	0.0	dative 1-3	201	367937	fake	fake	real	real	2272
413.6950000000001	0.0	genitive 2-2	202	411363	real	real	fake	fake	2215
455.08000000000004	0.0	genitive 2-2	202	452696	fake	real	real	fake	2267
521.636	0.0	genitive 2-2	202	519303	real	fake	real	real	2219
559.265	0.0	dative 1-3	201	556951	fake	fake	real	real	2199
609.9319999999999	0.0	genitive 2-2	202	607654	real	real	fake	real	2161
647.504	0.0	dative 1-3	201	645443	real	fake	fake	fake	1945
685.6809999999997	0.0	dative 1-3	201	683274	real	fake	fake	fake	2280
728.0999999999998	0.0	genitive 2-2	202	725732	real	real	real	real	2251
766.671	0.0	genitive 2-2	202	764579	real	real	fake	real	1969
803.2800000000002	0.0	genitive 2-2	202	800936	fake	fake	real	real	2221
840.666	0.0	dative 1-3	201	838541	real	real	fake	real	1993
877.8069999999999	0.0	dative 1-3	201	875463	fake	fake	fake	real	2218
916.388	0.0	dative 1-3	201	914329	fake	fake	real	real	1946
954.392	0.0	genitive 2-2	202	952066	fake	fake	real	fake	2214
