onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
20.814999999999998	0.0	dative 1-3	1	20692	fake	fake	real	real	2272
57.817	0.0	dative 1-3	1	57705	real	fake	fake	fake	2272
98.01499999999999	0.0	genitive 2-2	2	97893	fake	fake	fake	real	2246
134.633	0.0	genitive 2-2	2	134514	real	real	fake	fake	2279
174.15	0.0	genitive 2-2	2	174037	real	real	fake	real	2066
211.973	0.0	dative 1-3	1	211849	fake	fake	real	real	2096
250.28500000000003	0.0	dative 1-3	1	250164	real	real	real	fake	2249
289.33000000000004	0.0	genitive 2-2	2	289220	real	real	real	real	2100
329.4920000000001	0.0	dative 1-3	1	329368	fake	fake	real	real	2027
368.55500000000006	0.0	genitive 2-2	2	368443	fake	fake	real	real	2270
407.53099999999995	0.0	genitive 2-2	2	407422	fake	fake	fake	real	2086
445.459	0.0	dative 1-3	1	445345	real	real	fake	fake	2114
511.331	0.0	genitive 2-2	2	511203	fake	fake	real	real	2199
547.706	0.0	dative 1-3	1	547592	fake	fake	fake	fake	2264
586.5590000000001	0.0	genitive 2-2	2	586441	fake	fake	real	real	2254
623.684	0.0	dative 1-3	1	623562	fake	fake	real	real	2120
661.5250000000001	0.0	genitive 2-2	2	661401	real	real	real	real	2089
699.4530000000001	0.0	dative 1-3	1	699333	fake	fake	real	real	2020
736.02	0.0	genitive 2-2	2	735905	fake	fake	real	real	2208
772.464	0.0	dative 1-3	1	772350	real	real	fake	fake	1920
809.118	0.0	genitive 2-2	2	808996	fake	fake	fake	fake	2015
846.854	0.0	genitive 2-2	2	846735	fake	fake	real	real	2008
883.7470000000001	0.0	dative 1-3	1	883626	real	real	fake	fake	2263
921.036	0.0	dative 1-3	1	920907	real	real	fake	fake	2147
