onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
37.36400000000001	0.0	dative 1-3	201	35248	real	real	fake	fake	2006
77.50099999999999	0.0	genitive 2-2	202	75117	fake	real	real	real	2277
116.03199999999998	0.0	dative 1-3	201	113688	real	real	fake	fake	2235
154.90899999999996	0.0	genitive 2-2	202	152510	fake	fake	real	real	2276
194.601	0.0	genitive 2-2	202	192392	fake	fake	real	real	2085
235.335	0.0	dative 1-3	201	233190	real	real	real	fake	2028
276.50600000000003	0.0	genitive 2-2	202	274174	fake	fake	real	fake	2217
316.977	0.0	dative 1-3	201	314628	real	real	real	real	2229
358.72499999999997	0.0	genitive 2-2	202	356326	fake	fake	real	real	2278
397.22799999999995	0.0	genitive 2-2	202	394948	fake	fake	real	real	2155
436.245	0.0	dative 1-3	201	434045	fake	fake	real	real	2075
473.712	0.0	dative 1-3	201	471317	fake	fake	real	real	2277
528.0999999999998	0.0	dative 1-3	201	525780	real	real	real	real	2208
569.0310000000001	0.0	dative 1-3	201	566728	real	real	fake	real	2191
606.7679999999999	0.0	genitive 2-2	202	604400	fake	fake	real	real	2262
644.535	0.0	genitive 2-2	202	642220	real	real	fake	fake	2194
680.7370000000002	0.0	dative 1-3	201	678501	real	real	fake	fake	2120
718.1769999999999	0.0	genitive 2-2	202	715804	real	real	fake	real	2260
757.643	0.0	genitive 2-2	202	755276	real	real	fake	fake	2245
795.0679999999999	0.0	genitive 2-2	202	792774	real	real	real	real	2178
832.7479999999998	0.0	genitive 2-2	202	830387	fake	fake	real	fake	2244
873.417	0.0	dative 1-3	201	871075	fake	fake	real	real	2227
913.4340000000001	0.0	dative 1-3	201	911140	fake	real	real	real	2168
952.8580000000001	0.0	dative 1-3	201	950472	real	real	fake	fake	2269
