onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
24.374000000000002	0.0	genitive 2-2	2	24254	fake	fake	real	real	2128
60.08500000000001	0.0	dative 1-3	1	59976	real	real	fake	fake	2235
97.193	0.0	genitive 2-2	2	97071	fake	fake	real	real	2264
137.006	0.0	dative 1-3	1	136885	fake	fake	fake	fake	2179
174.13100000000003	0.0	dative 1-3	1	174022	real	real	fake	fake	1941
209.738	0.0	genitive 2-2	2	209610	fake	fake	real	real	1989
246.49799999999996	0.0	dative 1-3	1	246381	fake	fake	real	real	1974
282.36499999999995	0.0	genitive 2-2	2	282251	real	fake	real	real	2186
318.72200000000004	0.0	dative 1-3	1	318598	fake	fake	real	fake	1974
356.006	0.0	genitive 2-2	2	355886	real	fake	real	real	2227
391.943	0.0	dative 1-3	1	391830	real	fake	fake	fake	2256
428.352	0.0	genitive 2-2	2	428236	real	fake	fake	fake	2252
501.87000000000006	0.0	dative 1-3	1	501748	real	fake	real	real	2138
538.768	0.0	dative 1-3	1	538643	fake	fake	real	real	2223
574.445	0.0	genitive 2-2	2	574331	real	real	real	real	2070
611.5	0.0	genitive 2-2	2	611377	real	real	real	real	1965
646.845	0.0	dative 1-3	1	646734	fake	fake	real	real	2057
685.96	0.0	genitive 2-2	2	685841	real	real	fake	fake	2201
722.171	0.0	dative 1-3	1	722046	real	real	fake	fake	2245
757.732	0.0	genitive 2-2	2	757617	fake	fake	fake	real	2280
793.5649999999999	0.0	dative 1-3	1	793438	fake	fake	real	real	2199
828.8230000000001	0.0	genitive 2-2	2	828710	real	real	fake	fake	2231
865.8610000000001	0.0	dative 1-3	1	865748	fake	fake	fake	fake	2269
901.275	0.0	genitive 2-2	2	901154	real	real	fake	fake	1925
