onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
13.983	0.0	genitive 2-2	202	11610	fake	real	fake	fake	2261
51.34000000000001	0.0	genitive 2-2	202	48965	fake	fake	fake	real	2266
89.368	0.0	dative 1-3	201	87113	fake	fake	real	fake	2139
128.076	0.0	dative 1-3	201	125719	fake	fake	real	real	2238
164.12199999999999	0.0	genitive 2-2	202	161892	real	real	real	fake	2119
201.45299999999997	0.0	dative 1-3	201	199138	fake	fake	real	real	2202
240.566	0.0	dative 1-3	201	238277	fake	fake	fake	real	2166
277.317	0.0	dative 1-3	201	275248	real	real	fake	fake	1949
314.89099999999996	0.0	genitive 2-2	202	312523	real	real	fake	fake	2239
352.47	0.0	genitive 2-2	202	350219	real	fake	real	real	2136
389.85400000000004	0.0	dative 1-3	201	387492	fake	fake	real	fake	2237
427.588	0.0	genitive 2-2	202	425204	fake	fake	real	real	2270
511.931	0.0	dative 1-3	201	509845	real	fake	fake	real	1978
549.697	0.0	dative 1-3	201	547350	real	real	fake	fake	2235
587.934	0.0	genitive 2-2	202	585673	real	fake	fake	fake	2142
627.1450000000001	0.0	genitive 2-2	202	624978	real	real	real	real	2046
666.2559999999999	0.0	genitive 2-2	202	663902	real	fake	fake	fake	2234
703.2960000000002	0.0	dative 1-3	201	701080	fake	fake	fake	fake	2097
740.7490000000003	0.0	dative 1-3	201	738501	fake	fake	real	real	2128
777.3569999999999	0.0	genitive 2-2	202	775289	real	real	fake	fake	1960
814.6429999999999	0.0	dative 1-3	201	812435	real	fake	fake	fake	2086
851.2149999999997	0.0	genitive 2-2	202	849139	fake	fake	fake	fake	1968
888.023	0.0	dative 1-3	201	885695	real	real	fake	fake	2211
924.4530000000001	0.0	genitive 2-2	202	922149	real	fake	real	real	2195
