onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
13.539	0.0	genitive 2-2	2	13420	real	real	fake	fake	2249
51.921	0.0	dative 1-3	1	51809	fake	fake	real	real	2131
90.512	0.0	genitive 2-2	2	90398	real	real	real	fake	1872
128.527	0.0	genitive 2-2	2	128403	real	real	real	real	2018
167.345	0.0	dative 1-3	1	167232	real	fake	fake	real	2177
206.51200000000003	0.0	dative 1-3	1	206404	real	fake	fake	real	2190
244.511	0.0	dative 1-3	1	244391	fake	fake	fake	fake	2279
283.625	0.0	dative 1-3	1	283514	real	real	fake	fake	2215
319.35400000000004	0.0	genitive 2-2	2	319235	fake	fake	real	real	2272
355.85099999999994	0.0	dative 1-3	1	355742	real	fake	real	fake	2131
394.983	0.0	genitive 2-2	2	394866	fake	fake	real	fake	2275
475.971	0.0	genitive 2-2	2	475861	fake	fake	fake	real	2128
534.9490000000001	0.0	dative 1-3	1	534839	fake	fake	real	real	2162
571.15	0.0	genitive 2-2	2	571027	fake	fake	real	real	2264
607.837	0.0	dative 1-3	1	607725	fake	fake	real	fake	2070
645.957	0.0	genitive 2-2	2	645837	fake	fake	real	real	2192
682.78	0.0	dative 1-3	1	682658	fake	fake	real	real	2100
718.2539999999999	0.0	genitive 2-2	2	718144	real	real	fake	fake	2253
753.983	0.0	dative 1-3	1	753859	fake	real	real	real	2199
791.316	0.0	dative 1-3	1	791195	fake	fake	fake	fake	2149
830.815	0.0	genitive 2-2	2	830701	real	real	fake	fake	2036
868.57	0.0	genitive 2-2	2	868457	fake	fake	real	real	2141
904.7049999999999	0.0	dative 1-3	1	904594	real	real	fake	fake	2252
942.033	0.0	genitive 2-2	2	941916	fake	fake	real	fake	2279
