onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
21.955	0.0	dative 1-3	1	21955	real	real	fake	fake	2279
60.227	0.0	dative 1-3	1	60227	real	real	fake	real	2187
100.108	0.0	genitive 2-2	2	100108	fake	fake	real	real	2279
138.331	0.0	genitive 2-2	2	138331	fake	fake	real	fake	2251
178.93	0.0	genitive 2-2	2	178930	fake	fake	real	real	2193
222.782	0.0	dative 1-3	1	222782	real	real	fake	fake	2234
260.962	0.0	genitive 2-2	2	260962	real	real	real	real	2268
296.72	0.0	dative 1-3	1	296720	real	real	fake	fake	2198
333.822	0.0	genitive 2-2	2	333822	fake	fake	real	real	2178
372.796	0.0	genitive 2-2	2	372796	real	real	real	real	2252
410.859	0.0	dative 1-3	1	410859	fake	fake	real	real	2234
447.629	0.0	dative 1-3	1	447629	real	real	fake	fake	2280
530.186	0.0	dative 1-3	1	530186	real	real	real	real	1998
566.732	0.0	genitive 2-2	2	566732	real	real	fake	fake	2229
602.772	0.0	genitive 2-2	2	602772	real	fake	fake	fake	2198
653.93	0.0	genitive 2-2	2	653930	fake	fake	real	real	2169
694.222	0.0	dative 1-3	1	694222	fake	fake	fake	fake	2117
731.275	0.0	dative 1-3	1	731275	real	real	fake	fake	2231
768.84	0.0	dative 1-3	1	768840	real	real	fake	fake	1985
806.536	0.0	genitive 2-2	2	806536	real	real	fake	fake	1980
842.623	0.0	genitive 2-2	2	842623	fake	fake	fake	fake	2205
879.012	0.0	dative 1-3	1	879012	fake	fake	real	fake	2186
916.384	0.0	dative 1-3	1	916384	real	real	fake	fake	2072
956.131	0.0	genitive 2-2	2	956131	real	real	fake	fake	2263
