onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
69.279	0.0	dative 1-3	1	69152	real	real	fake	fake	2199
105.079	0.0	dative 1-3	1	104955	fake	fake	fake	real	2224
141.06799999999998	0.0	genitive 2-2	2	140944	real	real	fake	fake	2215
177.077	0.0	dative 1-3	1	176963	fake	fake	fake	real	2264
212.526	0.0	genitive 2-2	2	212402	real	real	fake	fake	2275
250.507	0.0	genitive 2-2	2	250382	fake	fake	real	real	2250
286.358	0.0	genitive 2-2	2	286236	fake	real	fake	real	2082
321.808	0.0	genitive 2-2	2	321681	real	real	fake	fake	2216
357.222	0.0	dative 1-3	1	357101	fake	fake	fake	real	2234
393.422	0.0	dative 1-3	1	393299	fake	real	real	fake	2242
429.39699999999993	0.0	dative 1-3	1	429271	fake	real	real	real	2207
466.10299999999995	0.0	genitive 2-2	2	465992	fake	real	real	real	1997
541.784	0.0	genitive 2-2	2	541655	fake	fake	real	real	1997
576.8320000000001	0.0	dative 1-3	1	576714	fake	fake	real	real	2209
612.1769999999999	0.0	genitive 2-2	2	612060	real	real	real	real	2259
648.098	0.0	genitive 2-2	2	647972	fake	fake	real	real	2239
684.019	0.0	dative 1-3	1	683910	fake	fake	fake	real	2141
719.66	0.0	dative 1-3	1	719549	real	fake	real	fake	2246
756.8380000000001	0.0	dative 1-3	1	756713	real	real	fake	fake	2077
793.073	0.0	genitive 2-2	2	792959	fake	fake	real	real	2272
828.6619999999999	0.0	dative 1-3	1	828545	real	real	fake	fake	2261
864.583	0.0	genitive 2-2	2	864467	fake	fake	real	real	2253
899.719	0.0	dative 1-3	1	899605	fake	fake	real	real	2163
935.5870000000001	0.0	genitive 2-2	2	935473	fake	fake	real	real	2247
