onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
15.635000000000002	0.0	dative 1-3	201	13447	fake	fake	real	real	2064
55.388	0.0	dative 1-3	201	53028	fake	real	fake	fake	2248
96.183	0.0	genitive 2-2	202	93801	fake	fake	real	real	2253
132.71699999999998	0.0	genitive 2-2	202	130670	fake	fake	fake	fake	1923
169.435	0.0	genitive 2-2	202	167150	real	real	real	real	2162
205.67399999999998	0.0	dative 1-3	201	203295	real	fake	real	real	2271
242.526	0.0	dative 1-3	201	240165	real	real	real	fake	2242
278.817	0.0	genitive 2-2	202	276772	fake	fake	real	fake	1930
317.565	0.0	dative 1-3	201	315241	real	real	real	fake	2210
354.4850000000001	0.0	genitive 2-2	202	352129	real	real	fake	fake	2232
392.243	0.0	dative 1-3	201	389927	fake	real	real	real	2200
428.122	0.0	genitive 2-2	202	425772	fake	fake	real	real	2229
534.734	0.0	genitive 2-2	202	532347	real	real	fake	fake	2266
571.7180000000001	0.0	dative 1-3	201	569459	fake	fake	real	fake	2142
607.9689999999998	0.0	dative 1-3	201	605747	real	real	fake	fake	2105
644.8060000000002	0.0	genitive 2-2	202	642468	fake	fake	fake	fake	2219
680.6399999999999	0.0	genitive 2-2	202	678390	fake	fake	real	real	2131
717.2379999999999	0.0	dative 1-3	201	714893	fake	fake	real	real	2233
753.681	0.0	genitive 2-2	202	751297	fake	fake	real	real	2267
790.4350000000001	0.0	genitive 2-2	202	788067	fake	fake	fake	fake	2245
826.4300000000002	0.0	dative 1-3	201	824120	real	real	fake	fake	2197
862.918	0.0	genitive 2-2	202	860650	fake	fake	fake	fake	2153
898.7990000000001	0.0	dative 1-3	201	896411	real	real	real	real	2270
935.5160000000001	0.0	dative 1-3	201	933374	real	fake	real	fake	2018
