onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
13.571000000000002	0.0	dative 1-3	1	13447	fake	fake	real	real	2064
53.14	0.0	dative 1-3	1	53028	fake	real	fake	fake	2248
93.93	0.0	genitive 2-2	2	93801	fake	fake	real	real	2253
130.79399999999998	0.0	genitive 2-2	2	130670	fake	fake	fake	fake	1923
167.273	0.0	genitive 2-2	2	167150	real	real	real	real	2162
203.403	0.0	dative 1-3	1	203295	real	fake	real	real	2271
240.284	0.0	dative 1-3	1	240165	real	real	real	fake	2242
276.887	0.0	genitive 2-2	2	276772	fake	fake	real	fake	1930
315.35499999999996	0.0	dative 1-3	1	315241	real	real	real	fake	2210
352.25300000000004	0.0	genitive 2-2	2	352129	real	real	fake	fake	2232
390.04299999999995	0.0	dative 1-3	1	389927	fake	real	real	real	2200
425.893	0.0	genitive 2-2	2	425772	fake	fake	real	real	2229
532.468	0.0	genitive 2-2	2	532347	real	real	fake	fake	2266
569.576	0.0	dative 1-3	1	569459	fake	fake	real	fake	2142
605.8639999999999	0.0	dative 1-3	1	605747	real	real	fake	fake	2105
642.5870000000001	0.0	genitive 2-2	2	642468	fake	fake	fake	fake	2219
678.509	0.0	genitive 2-2	2	678390	fake	fake	real	real	2131
715.005	0.0	dative 1-3	1	714893	fake	fake	real	real	2233
751.414	0.0	genitive 2-2	2	751297	fake	fake	real	real	2267
788.19	0.0	genitive 2-2	2	788067	fake	fake	fake	fake	2245
824.2330000000001	0.0	dative 1-3	1	824120	real	real	fake	fake	2197
860.765	0.0	genitive 2-2	2	860650	fake	fake	fake	fake	2153
896.5290000000001	0.0	dative 1-3	1	896411	real	real	real	real	2270
933.4979999999999	0.0	dative 1-3	1	933374	real	fake	real	fake	2018
