onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
8.666	0.0	genitive 2-2	202	6325	fake	fake	fake	fake	2230
45.008	0.0	genitive 2-2	202	42613	real	real	fake	fake	2268
84.13799999999999	0.0	dative 1-3	201	81849	fake	fake	fake	fake	2160
121.18900000000001	0.0	genitive 2-2	202	118880	fake	fake	fake	fake	2191
156.83200000000002	0.0	dative 1-3	201	154469	fake	fake	real	real	2245
193.16899999999998	0.0	dative 1-3	201	190817	real	real	fake	fake	2225
230.14499999999998	0.0	genitive 2-2	202	228006	fake	fake	real	real	2022
266.008	0.0	dative 1-3	201	263728	real	fake	fake	fake	2157
301.331	0.0	dative 1-3	201	299099	fake	fake	real	fake	2118
336.65400000000005	0.0	genitive 2-2	202	334343	real	real	fake	fake	2184
372.70200000000006	0.0	genitive 2-2	202	370458	fake	fake	real	real	2119
409.56199999999995	0.0	dative 1-3	201	407286	fake	fake	real	real	2150
467.43800000000005	0.0	genitive 2-2	202	465301	fake	fake	real	real	2014
503.887	0.0	genitive 2-2	202	501522	real	real	real	real	2239
540.6130000000002	0.0	dative 1-3	201	538343	fake	fake	real	real	2155
577.421	0.0	dative 1-3	201	575116	real	fake	fake	fake	2187
613.152	0.0	genitive 2-2	202	610803	real	real	fake	fake	2224
651.702	0.0	dative 1-3	201	649326	fake	fake	fake	fake	2252
687.9839999999998	0.0	genitive 2-2	202	685649	real	real	real	real	2211
724.5720000000002	0.0	genitive 2-2	202	722470	fake	fake	fake	real	1989
760.8190000000001	0.0	genitive 2-2	202	758827	real	real	fake	fake	1861
796.424	0.0	dative 1-3	201	794433	fake	fake	real	real	1877
832.6990000000001	0.0	dative 1-3	201	830470	fake	fake	real	real	2109
869.3959999999998	0.0	dative 1-3	201	867027	fake	fake	fake	fake	2239
