onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
9.453	0.0	genitive 2-2	2	9453	real	real	real	real	1922
44.873	0.0	dative 1-3	1	44873	fake	fake	fake	fake	2181
81.878	0.0	dative 1-3	1	81878	real	fake	fake	fake	2272
119.467	0.0	genitive 2-2	2	119467	fake	fake	real	fake	2131
156.324	0.0	genitive 2-2	2	156324	real	real	fake	real	1974
192.296	0.0	dative 1-3	1	192296	fake	fake	real	fake	2171
228.058	0.0	genitive 2-2	2	228058	real	real	fake	fake	2272
264.963	0.0	genitive 2-2	2	264963	fake	fake	real	real	1894
301.251	0.0	genitive 2-2	2	301251	fake	real	real	fake	2101
337.806	0.0	dative 1-3	1	337806	fake	real	real	real	2118
374.437	0.0	dative 1-3	1	374437	real	real	fake	real	2262
411.21	0.0	dative 1-3	1	411210	real	fake	fake	fake	2224
481.688	0.0	dative 1-3	1	481688	real	real	real	fake	2199
517.082	0.0	genitive 2-2	2	517082	real	fake	fake	fake	2252
552.496	0.0	genitive 2-2	2	552496	fake	real	fake	real	2280
587.79	0.0	dative 1-3	1	587790	fake	fake	real	real	2112
623.878	0.0	genitive 2-2	2	623878	fake	fake	fake	fake	2226
660.701	0.0	dative 1-3	1	660701	real	real	fake	fake	2235
702.158	0.0	dative 1-3	1	702158	fake	fake	real	real	2058
737.504	0.0	genitive 2-2	2	737504	real	real	real	real	2209
772.933	0.0	dative 1-3	1	772933	real	fake	fake	fake	2202
815.338	0.0	genitive 2-2	2	815338	real	real	fake	fake	2100
852.327	0.0	dative 1-3	1	852327	fake	fake	fake	fake	2231
889.288	0.0	genitive 2-2	2	889288	fake	fake	fake	fake	2114
