onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
16.023	0.0	genitive 2-2	2	15909	real	real	fake	fake	2227
57.965	0.0	dative 1-3	1	57851	fake	fake	fake	real	2237
97.621	0.0	dative 1-3	1	97514	fake	fake	real	real	2280
138.796	0.0	genitive 2-2	2	138671	fake	fake	fake	fake	2267
177.75300000000001	0.0	dative 1-3	1	177634	fake	fake	real	real	2241
213.971	0.0	genitive 2-2	2	213865	fake	fake	real	real	2217
251.75900000000001	0.0	dative 1-3	1	251643	fake	fake	real	real	2179
288.361	0.0	genitive 2-2	2	288241	real	fake	real	real	2161
326.126	0.0	dative 1-3	1	326005	fake	fake	real	real	2249
364.54900000000004	0.0	genitive 2-2	2	364425	real	real	fake	fake	2255
402.058	0.0	genitive 2-2	2	401949	fake	fake	real	real	2266
438.52	0.0	dative 1-3	1	438404	fake	fake	real	real	2239
502.716	0.0	genitive 2-2	2	502597	real	real	fake	fake	2153
543.385	0.0	dative 1-3	1	543270	fake	fake	fake	real	2065
582.115	0.0	genitive 2-2	2	582002	real	real	real	real	2254
620.305	0.0	dative 1-3	1	620183	fake	fake	real	real	2037
656.0340000000001	0.0	dative 1-3	1	655921	fake	real	real	real	1915
692.967	0.0	genitive 2-2	2	692850	fake	fake	real	real	2007
731.314	0.0	genitive 2-2	2	731189	fake	fake	real	real	2057
768.352	0.0	genitive 2-2	2	768227	real	real	real	real	2247
804.936	0.0	dative 1-3	1	804815	real	fake	fake	fake	2274
842.4979999999999	0.0	genitive 2-2	2	842387	fake	fake	real	real	2259
881.752	0.0	dative 1-3	1	881627	real	real	real	real	1936
918.58	0.0	dative 1-3	1	918465	fake	fake	real	real	1948
