onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
10.547	0.0	dative 1-3	201	8283	real	real	real	real	2145
51.196000000000005	0.0	genitive 2-2	202	48906	fake	fake	real	fake	2178
89.596	0.0	dative 1-3	201	87375	real	real	fake	fake	2109
127.28999999999999	0.0	dative 1-3	201	124895	fake	fake	fake	fake	2276
166.976	0.0	genitive 2-2	202	164614	fake	fake	real	real	2254
204.053	0.0	genitive 2-2	202	201801	real	real	fake	fake	2135
241.77600000000004	0.0	genitive 2-2	202	239404	real	fake	fake	fake	2245
281.613	0.0	dative 1-3	201	279406	fake	real	fake	fake	2094
317.707	0.0	genitive 2-2	202	315476	real	fake	fake	fake	2110
355.62300000000005	0.0	dative 1-3	201	353513	fake	fake	fake	fake	1993
392.60800000000006	0.0	genitive 2-2	202	390299	real	real	fake	fake	2185
432.1540000000001	0.0	dative 1-3	201	430118	real	real	fake	fake	1918
488.171	0.0	dative 1-3	201	485832	real	real	fake	fake	2219
524.609	0.0	genitive 2-2	202	522270	real	real	real	real	2214
560.552	0.0	genitive 2-2	202	558456	fake	fake	real	real	1974
598.798	0.0	dative 1-3	201	596559	fake	fake	real	real	2118
635.2659999999998	0.0	dative 1-3	201	632912	fake	fake	fake	fake	2227
673.143	0.0	genitive 2-2	202	670782	real	real	fake	fake	2247
708.9149999999998	0.0	dative 1-3	201	706519	fake	fake	real	real	2272
747.393	0.0	genitive 2-2	202	745022	fake	fake	real	real	2247
783.158	0.0	genitive 2-2	202	780793	real	real	fake	fake	2248
819.0699999999998	0.0	dative 1-3	201	816897	real	real	real	real	2047
856.7039999999998	0.0	dative 1-3	201	854399	fake	fake	fake	fake	2189
892.6649999999998	0.0	genitive 2-2	202	890703	real	real	fake	fake	1845
