onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
18.608999999999998	0.0	genitive 2-2	202	16409	fake	fake	real	real	2073
56.303000000000004	0.0	dative 1-3	201	54017	real	fake	fake	fake	2170
98.052	0.0	dative 1-3	201	95687	fake	fake	real	real	2256
136.842	0.0	genitive 2-2	202	134524	fake	fake	real	real	2210
174.06200000000004	0.0	dative 1-3	201	171745	fake	fake	real	real	2201
215.55800000000002	0.0	genitive 2-2	202	213348	fake	real	real	real	2086
256.02500000000003	0.0	genitive 2-2	202	253685	fake	fake	real	real	2216
292.41799999999995	0.0	genitive 2-2	202	290156	fake	fake	real	real	2147
330.94100000000003	0.0	genitive 2-2	202	328827	fake	fake	fake	real	1992
371.535	0.0	dative 1-3	201	369180	real	fake	fake	fake	2249
408.76000000000005	0.0	dative 1-3	201	406368	real	real	fake	real	2279
447.878	0.0	dative 1-3	201	445839	fake	real	fake	real	1933
536.3009999999999	0.0	dative 1-3	201	533927	fake	real	real	fake	2264
574.695	0.0	genitive 2-2	202	572298	fake	fake	real	real	2277
610.7639999999999	0.0	genitive 2-2	202	608685	fake	fake	fake	real	1971
648.1559999999998	0.0	dative 1-3	201	645906	fake	fake	fake	real	2133
685.994	0.0	genitive 2-2	202	683677	fake	real	fake	fake	2200
724.4459999999998	0.0	dative 1-3	201	722314	real	fake	real	real	2025
762.0970000000001	0.0	dative 1-3	201	760086	fake	fake	real	real	1889
804.386	0.0	genitive 2-2	202	802105	real	fake	real	real	2165
840.618	0.0	genitive 2-2	202	838293	real	real	fake	fake	2215
877.183	0.0	dative 1-3	201	874964	real	fake	fake	real	2091
913.602	0.0	dative 1-3	201	911236	real	real	fake	fake	2240
949.889	0.0	genitive 2-2	202	947590	real	fake	real	fake	2187
