onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
65.89999999999999	0.0	dative 1-3	201	63514	fake	fake	real	real	2272
103.218	0.0	dative 1-3	201	100827	real	fake	fake	real	2272
140.212	0.0	genitive 2-2	202	137849	fake	fake	fake	fake	2246
177.51	0.0	genitive 2-2	202	175113	real	fake	fake	fake	2279
215.522	0.0	genitive 2-2	202	213335	real	real	fake	fake	2066
254.10800000000003	0.0	dative 1-3	201	251897	fake	real	real	fake	2096
292.57300000000004	0.0	dative 1-3	201	290202	real	fake	real	fake	2249
332.499	0.0	genitive 2-2	202	330290	real	real	real	real	2100
369.097	0.0	dative 1-3	201	366962	fake	fake	real	fake	2027
407.251	0.0	genitive 2-2	202	404857	fake	fake	real	real	2270
443.808	0.0	genitive 2-2	202	441594	fake	fake	fake	fake	2086
481.27500000000003	0.0	dative 1-3	201	479049	real	real	fake	fake	2114
530.18	0.0	genitive 2-2	202	527852	fake	fake	real	real	2199
567.16	0.0	dative 1-3	201	564789	fake	fake	fake	real	2264
604.4680000000001	0.0	genitive 2-2	202	602095	fake	fake	real	real	2254
641.825	0.0	dative 1-3	201	639591	fake	fake	real	real	2120
682.009	0.0	genitive 2-2	202	679799	real	fake	real	real	2089
719.327	0.0	dative 1-3	201	717192	fake	fake	real	real	2020
756.343	0.0	genitive 2-2	202	754023	fake	fake	real	fake	2208
793.006	0.0	dative 1-3	201	790960	real	fake	fake	fake	1920
833.211	0.0	genitive 2-2	202	831077	fake	real	fake	fake	2015
871.1490000000001	0.0	genitive 2-2	202	869034	fake	fake	real	real	2008
907.604	0.0	dative 1-3	201	905230	real	real	fake	real	2263
945.154	0.0	dative 1-3	201	942885	real	fake	fake	fake	2147
